ma_length,key_value,adaptive_atr_mult,tp1_rr_long,tp1_percent,return,sharpe,max_dd,win_rate,trades,profit_factor
200,2.0,1.0,0.5,35,4.5145497910625085,0.4564186294695744,-5.314610449864842,64.28571428571429,56,1.9268058273547382
200,2.0,1.0,0.5,45,4.5145497910625085,0.4564186294695744,-5.314610449864842,64.28571428571429,56,1.9268058273547382
100,2.0,2.0,1.5,35,4.3538721994519625,0.19592590736542953,-16.06739945601593,56.00000000000001,50,1.6498676670248187
100,2.0,2.0,1.5,45,4.3273563106885735,0.19576495497914306,-15.881380624711127,56.00000000000001,50,1.6498676670248187
200,2.5,1.5,0.5,45,4.25358967875025,0.3032122357502773,-7.611562664685801,68.0,50,2.433566139995904
100,2.0,2.0,1.5,25,4.196733002110068,0.18759197153625137,-16.20600365992546,56.00000000000001,50,1.6498676670248187
100,3.0,2.0,0.5,25,4.171123885574343,0.24215273107653268,-15.579031052830993,61.40350877192983,57,1.2227148606687928
100,1.5,1.5,1.0,45,4.142435578665645,0.24348965295787703,-13.920572171497103,53.333333333333336,60,1.6917138520778572
150,2.5,1.5,0.5,35,4.08003191566695,0.295459662177043,-8.161761679733637,68.0,50,2.27836075298294
100,1.5,1.5,1.0,35,3.907532781699083,0.22974237072891637,-13.94765293854916,53.333333333333336,60,1.6917138520778572
250,2.5,1.5,0.5,25,3.7694403796512232,0.27125338616170186,-5.62935785578399,69.38775510204081,49,2.589519182260296
100,1.5,1.5,1.0,25,3.3772227762364313,0.19736386639987397,-14.009178868788085,53.333333333333336,60,1.6917138520778572
200,2.5,1.5,0.5,35,3.2924963160717198,0.23458303848243228,-8.161761679733637,68.0,50,2.433566139995904
150,2.5,1.5,0.5,25,3.207042359949482,0.22693343966795473,-8.688442769890848,68.0,50,2.27836075298294
100,1.5,1.0,1.0,25,3.190547225343998,0.4831789993184336,-5.089138455723752,52.54237288135594,59,1.856783987991272
100,1.5,1.0,1.0,45,3.190547225343998,0.4831789993184336,-5.089138455723752,52.54237288135594,59,1.856783987991272
100,1.5,1.0,1.0,35,3.190547225343998,0.4831789993184336,-5.089138455723752,52.54237288135594,59,1.856783987991272
250,2.5,1.5,1.0,45,3.0235000476570346,0.21898000858983033,-7.316256306788194,60.416666666666664,48,2.350462417228956
100,1.5,1.0,0.5,25,2.908769599040388,0.44116505664241984,-5.018625452196002,57.14285714285714,63,1.7379256303971837
100,1.5,1.0,0.5,35,2.908769599040388,0.44116505664241984,-5.018625452196002,57.14285714285714,63,1.7379256303971837
100,1.5,1.0,0.5,45,2.908769599040388,0.44116505664241984,-5.018625452196002,57.14285714285714,63,1.7379256303971837
200,2.5,1.5,0.5,25,2.444395818528392,0.17056057030332888,-8.688442769890848,68.0,50,2.433566139995904
150,2.0,1.0,1.5,45,2.2278199600536572,0.22338637182484214,-7.593067323907709,52.83018867924528,53,1.903081302662661
150,2.0,1.0,1.5,35,2.2278199600536572,0.22338637182484214,-7.593067323907709,52.83018867924528,53,1.903081302662661
150,2.0,1.0,1.5,25,2.2278199600536572,0.22338637182484214,-7.593067323907709,52.83018867924528,53,1.903081302662661
250,2.5,1.5,1.0,35,2.0044422786031646,0.14450189815977724,-7.2767714532646295,60.416666666666664,48,2.350462417228956
150,2.5,1.5,1.0,45,1.9957290048676624,0.1446372476035161,-7.611562664685801,62.5,48,2.24338731718299
150,1.5,1.5,1.5,25,1.9949929976796554,0.11024411937361844,-13.207008775193918,49.09090909090909,55,1.6621478592171164
150,1.5,1.5,1.5,35,1.8336181511067844,0.10206980725366384,-13.350022460873612,49.09090909090909,55,1.6621478592171164
150,1.5,1.5,1.5,45,1.7311873761587049,0.09679508685607117,-13.440798706140155,49.09090909090909,55,1.6621478592171164
100,1.5,2.0,1.0,45,1.6661792663072994,0.08508578045485497,-23.5320267290944,59.32203389830508,59,1.6747204465252439
100,1.5,2.0,1.0,35,1.5620672055772955,0.07926098236244378,-23.471894194797027,59.32203389830508,59,1.6747204465252439
250,2.0,1.5,0.5,45,1.5530447678991186,0.11263902928391616,-10.899162772069548,67.27272727272727,55,2.2737508622039586
250,2.0,1.5,0.5,35,1.1792641143319633,0.08484714525916308,-10.940887439575842,67.27272727272727,55,2.2737508622039586
150,2.5,1.5,1.0,35,1.116271979558769,0.07996188299620823,-8.161761679733637,62.5,48,2.24338731718299
200,2.5,1.5,1.0,45,1.0953548637129278,0.07745691536969673,-7.611562664685801,59.183673469387756,49,2.231170542578552
150,3.0,2.0,1.5,45,1.0773041058982562,0.05155499293697302,-12.354754537634083,48.78048780487805,41,1.206588778136915
100,1.5,2.0,1.0,25,1.0715243770250527,0.054236185095138466,-23.518720929135238,59.32203389830508,59,1.6747204465252439
250,2.5,1.5,1.0,25,0.6112055646139015,0.04362051818847469,-7.370295845040742,60.416666666666664,48,2.350462417228956
250,2.0,1.5,0.5,25,0.58743125619294,0.04189974902322799,-11.09547202418204,67.27272727272727,55,2.2737508622039586
200,1.5,1.5,1.5,25,0.34566651393784925,0.01974755499433997,-14.38866075766516,50.0,52,1.8269077721364868
150,3.0,2.0,1.5,35,0.2964261705627541,0.014302864241629038,-12.882192705492557,48.78048780487805,41,1.206588778136915
200,2.5,1.5,1.0,35,0.2185716283460897,0.015454189203268465,-8.161761679733637,59.183673469387756,49,2.231170542578552
250,3.0,2.0,1.5,45,0.18772175806319866,0.009299024412312123,-11.067899899449273,50.0,38,1.3174067430910306
200,1.5,1.5,1.5,35,0.18429166736497793,0.01060859516496733,-14.531674443344844,50.0,52,1.8269077721364868
150,2.5,1.5,1.0,25,0.17443924629002142,0.012244354918706995,-8.688442769890848,62.5,48,2.24338731718299
200,1.5,1.5,1.5,45,0.16007849806110244,0.00926751958378906,-14.553132648620782,50.0,52,1.8269077721364868
250,3.0,2.0,1.5,35,0.13607998708232116,0.006730707869580035,-10.961765737598473,50.0,38,1.3174067430910306
200,3.0,2.0,1.5,35,-0.12612631812608016,-0.006257538272649097,-10.560046247616384,50.0,40,1.282613653818077
250,3.0,2.0,1.5,25,-0.14362626739941334,-0.00714479016687087,-10.866387911846475,50.0,38,1.3174067430910306
200,3.0,2.0,1.5,45,-0.19888047934391578,-0.00987194476000016,-10.9862594389038,50.0,40,1.282613653818077
150,3.0,2.0,1.5,25,-0.2295174321397826,-0.011164787889724638,-13.137673935295236,48.78048780487805,41,1.206588778136915
200,3.0,2.0,1.5,25,-0.6635654414628516,-0.0329098911013582,-10.570834581053312,50.0,40,1.282613653818077
200,2.5,1.5,1.0,25,-0.71383899650893,-0.0495187218088098,-8.688442769890848,59.183673469387756,49,2.231170542578552
100,2.0,1.0,1.0,45,-1.2533353188072942,-0.17845374630549218,-5.0474831674492515,56.60377358490566,53,1.7077549803742929
100,2.0,1.0,1.0,35,-1.2533353188072942,-0.17845374630549218,-5.0474831674492515,56.60377358490566,53,1.7077549803742929
100,2.0,1.0,1.0,25,-1.2533353188072942,-0.17845374630549218,-5.0474831674492515,56.60377358490566,53,1.7077549803742929
100,2.5,1.0,1.5,45,-1.4825336500886805,-0.17757546187321455,-7.9791025224939744,54.0,50,1.755816957930182
100,2.5,1.0,1.5,25,-1.4825336500886805,-0.17757546187321455,-7.9791025224939744,54.0,50,1.755816957930182
100,2.5,1.0,1.5,35,-1.4825336500886805,-0.17757546187321455,-7.9791025224939744,54.0,50,1.755816957930182
100,2.0,1.0,0.5,25,-1.586463653105602,-0.22613942610789417,-4.992287129515017,60.0,55,1.549919138073492
100,2.0,1.0,0.5,45,-1.586463653105602,-0.22613942610789417,-4.992287129515017,60.0,55,1.549919138073492
100,2.0,1.0,0.5,35,-1.586463653105602,-0.22613942610789417,-4.992287129515017,60.0,55,1.549919138073492
100,2.5,1.0,1.0,45,-1.644009371476277,-0.19739323883688029,-7.975156700791086,57.99999999999999,50,1.7079781961706904
100,2.5,1.0,1.0,25,-1.644009371476277,-0.19739323883688029,-7.975156700791086,57.99999999999999,50,1.7079781961706904
100,2.5,1.0,1.0,35,-1.644009371476277,-0.19739323883688029,-7.975156700791086,57.99999999999999,50,1.7079781961706904
100,1.5,1.0,1.5,45,-1.6663238656550492,-0.26347780410835836,-7.301877383600797,49.152542372881356,59,1.854524377837952
100,1.5,1.0,1.5,25,-1.6663238656550492,-0.26347780410835836,-7.301877383600797,49.152542372881356,59,1.854524377837952
100,1.5,1.0,1.5,35,-1.6663238656550492,-0.26347780410835836,-7.301877383600797,49.152542372881356,59,1.854524377837952
150,2.0,1.5,0.5,45,-1.8881434392148728,-0.1478818109691846,-10.732611975308847,63.793103448275865,58,1.8151756082131005
100,2.5,2.0,1.5,45,-2.0267460145742917,-0.10158598834405366,-12.737501797705686,53.191489361702125,47,1.4528691630882842
100,2.0,2.0,1.0,25,-2.123942911967697,-0.11014325936806099,-17.315099416700907,55.55555555555556,54,1.3966599596896894
100,2.5,1.0,0.5,45,-2.25379959923117,-0.2718284644719328,-8.102764244193617,59.61538461538461,52,1.3781528063844444
100,2.5,1.0,0.5,35,-2.25379959923117,-0.2718284644719328,-8.102764244193617,59.61538461538461,52,1.3781528063844444
100,2.5,1.0,0.5,25,-2.25379959923117,-0.2718284644719328,-8.102764244193617,59.61538461538461,52,1.3781528063844444
100,2.0,2.0,1.0,45,-2.378118983668701,-0.12808012483689268,-18.134032643911468,55.55555555555556,54,1.3966599596896894
100,2.5,2.0,1.5,35,-2.5009498941126913,-0.12493318854226242,-12.697355917472375,53.191489361702125,47,1.4528691630882842
100,2.0,2.0,1.0,35,-2.5248715385872855,-0.13429441293445893,-17.812080274554233,55.55555555555556,54,1.3966599596896894
150,2.0,1.5,0.5,35,-2.8395775549342397,-0.22297451434777824,-10.630472696184123,63.793103448275865,58,1.8151756082131005
100,2.5,2.0,1.5,25,-2.909483900445048,-0.14582532689221697,-12.554273467218058,53.191489361702125,47,1.4528691630882842
150,3.0,1.5,0.5,45,-3.0964803197581205,-0.24992134641474742,-8.336043711912922,60.86956521739131,46,1.423144503325253
150,2.0,1.5,0.5,25,-3.6999002510478385,-0.2859604174799861,-10.645630032265728,63.793103448275865,58,1.8151756082131005
250,2.0,1.5,1.0,45,-3.8362000017999165,-0.26814398358622205,-14.6394807346653,58.82352941176471,51,2.086810463950002
100,1.5,1.5,1.5,25,-4.117549717434395,-0.24261869576011388,-15.879794230419575,45.45454545454545,55,1.3775230107743088
150,3.0,1.5,0.5,35,-4.12698403955339,-0.333637095157574,-8.59950346862679,60.86956521739131,46,1.423144503325253
250,2.0,1.5,1.0,35,-4.232051661456462,-0.2942202193898861,-14.713144406913315,58.82352941176471,51,2.086810463950002
100,1.5,1.5,1.5,35,-4.278924564007266,-0.2540090208009586,-16.022807916099257,45.45454545454545,55,1.3775230107743088
100,1.5,1.5,1.5,45,-4.381355338955345,-0.26126318993779307,-16.113584161365814,45.45454545454545,55,1.3775230107743088
250,3.0,1.5,0.5,45,-4.579961905094624,-0.377638622120674,-9.351649096790915,60.46511627906976,43,1.501027490791966
250,2.0,1.5,1.0,25,-4.656540399936057,-0.320740897093154,-14.769078352529997,58.82352941176471,51,2.086810463950002
100,2.5,1.5,0.5,45,-4.8018705780027995,-0.3929504123880982,-7.611562664685801,62.264150943396224,53,1.6118773836503155
200,2.0,1.5,0.5,45,-4.817138647326247,-0.37686669751690727,-11.260539757826782,63.63636363636363,55,1.8202483484354186
250,3.0,1.5,0.5,35,-4.953060231319887,-0.4086997595775852,-9.48088110830746,60.46511627906976,43,1.501027490791966
150,3.0,1.5,0.5,25,-5.132690722498592,-0.4122042448775525,-9.498444972201126,60.86956521739131,46,1.423144503325253
200,2.0,1.5,0.5,35,-5.336251699953791,-0.4137517949153357,-11.395668369398448,63.63636363636363,55,1.8202483484354186
250,2.5,1.5,1.5,45,-5.3484221240849,-0.39771820099601235,-11.820662910174217,54.347826086956516,46,2.0669738160250435
150,3.0,1.0,1.0,45,-5.510144926230296,-0.6638872393893429,-7.486802806484205,53.191489361702125,47,1.2174638861565568
150,3.0,1.0,1.0,25,-5.510144926230296,-0.6638872393893429,-7.486802806484205,53.191489361702125,47,1.2174638861565568
150,3.0,1.0,1.0,35,-5.510144926230296,-0.6638872393893429,-7.486802806484205,53.191489361702125,47,1.2174638861565568
250,3.0,1.5,0.5,25,-5.5718299543881225,-0.4581712682913288,-9.618056292818345,60.46511627906976,43,1.501027490791966
250,2.5,1.5,1.5,35,-5.632488738720386,-0.41427446391097966,-11.820662910174217,54.347826086956516,46,2.0669738160250435
150,3.0,1.0,0.5,45,-5.7723710102779116,-0.696420936179602,-7.484754127451332,55.10204081632652,49,1.0743287072869794
150,3.0,1.0,0.5,25,-5.7723710102779116,-0.696420936179602,-7.484754127451332,55.10204081632652,49,1.0743287072869794
150,3.0,1.0,0.5,35,-5.7723710102779116,-0.696420936179602,-7.484754127451332,55.10204081632652,49,1.0743287072869794
200,2.0,1.5,0.5,25,-5.830124270829783,-0.4470153830957247,-11.455027066285083,63.63636363636363,55,1.8202483484354186
100,2.0,1.0,1.5,45,-6.058591938778427,-0.9030734336295116,-8.089168095635102,50.943396226415096,53,1.601752912366431
100,2.0,1.0,1.5,25,-6.058591938778427,-0.9030734336295116,-8.089168095635102,50.943396226415096,53,1.601752912366431
100,2.0,1.0,1.5,35,-6.058591938778427,-0.9030734336295116,-8.089168095635102,50.943396226415096,53,1.601752912366431
200,3.0,1.5,0.5,45,-6.114667982340543,-0.48791633270560464,-10.540474146128453,59.09090909090909,44,1.423947714582712
250,2.5,1.5,1.5,25,-6.239885021458122,-0.45420843347151124,-11.820662910174217,54.347826086956516,46,2.0669738160250435
100,2.5,1.5,0.5,35,-6.43491095289819,-0.5229068657918348,-8.161761679733637,62.264150943396224,53,1.6118773836503155
200,3.0,1.5,0.5,35,-6.466074906306021,-0.5163351220843838,-10.976191197405639,59.09090909090909,44,1.423947714582712
200,2.5,1.5,1.5,45,-6.815077223309035,-0.4981449517775724,-14.802436611972015,53.191489361702125,47,1.9763939165940199
100,2.5,2.0,1.0,35,-7.092280768118671,-0.4093161673047155,-17.327310773441784,56.60377358490566,53,1.3530396311342996
100,2.5,2.0,1.0,45,-7.121487696066743,-0.41781736060416924,-17.723514909856764,56.60377358490566,53,1.3530396311342996
200,3.0,1.5,0.5,25,-7.198387360074047,-0.575929925145333,-11.628348160937108,59.09090909090909,44,1.423947714582712
200,2.5,1.5,1.5,35,-7.245457392910466,-0.5225346240286917,-14.802436611972015,53.191489361702125,47,1.9763939165940199
200,2.5,1.5,1.5,25,-7.344360108863711,-0.5263571308018423,-14.802436611972015,53.191489361702125,47,1.9763939165940199
100,2.5,1.5,0.5,25,-7.546313320047503,-0.603122617483179,-8.753528451851867,62.264150943396224,53,1.6118773836503155
100,2.5,2.0,1.0,25,-7.566590361288854,-0.43268749660971073,-17.26493674150651,56.60377358490566,53,1.3530396311342996
250,3.0,1.0,1.0,25,-7.623623710059019,-0.9679176771310303,-9.173903072940881,53.48837209302325,43,1.3253049033161288
250,3.0,1.0,1.0,35,-7.623623710059019,-0.9679176771310303,-9.173903072940881,53.48837209302325,43,1.3253049033161288
250,3.0,1.0,1.0,45,-7.623623710059019,-0.9679176771310303,-9.173903072940881,53.48837209302325,43,1.3253049033161288
100,2.5,1.5,1.0,45,-7.7435069551815285,-0.626480299990056,-9.633068932736766,57.692307692307686,52,1.6276243386527076
250,3.0,1.5,1.0,45,-7.747930574088986,-0.6341090407021223,-11.688317978581264,52.38095238095239,42,1.280022566589876
200,3.0,1.0,1.0,45,-7.808138468397938,-0.9953582836179211,-9.064267797349379,51.11111111111111,45,1.1462693783545705
200,3.0,1.0,1.0,35,-7.808138468397938,-0.9953582836179211,-9.064267797349379,51.11111111111111,45,1.1462693783545705
200,3.0,1.0,1.0,25,-7.808138468397938,-0.9953582836179211,-9.064267797349379,51.11111111111111,45,1.1462693783545705
250,3.0,1.0,0.5,25,-7.885849794106635,-1.0026740238252296,-9.191430775259102,55.55555555555556,45,1.173323106308828
250,3.0,1.0,0.5,35,-7.885849794106635,-1.0026740238252296,-9.191430775259102,55.55555555555556,45,1.173323106308828
250,3.0,1.0,0.5,45,-7.885849794106635,-1.0026740238252296,-9.191430775259102,55.55555555555556,45,1.173323106308828
200,3.0,1.0,0.5,35,-8.070364552445554,-1.0302972192016502,-9.065226142724093,53.191489361702125,47,1.0019629949403628
200,3.0,1.0,0.5,25,-8.070364552445554,-1.0302972192016502,-9.065226142724093,53.191489361702125,47,1.0019629949403628
200,3.0,1.0,0.5,45,-8.070364552445554,-1.0302972192016502,-9.065226142724093,53.191489361702125,47,1.0019629949403628
250,3.0,1.0,1.5,45,-8.070485373746598,-1.0293625902848362,-9.371613796585631,44.18604651162791,43,1.0604058407960029
250,3.0,1.0,1.5,35,-8.070485373746598,-1.0293625902848362,-9.371613796585631,44.18604651162791,43,1.0604058407960029
250,3.0,1.0,1.5,25,-8.070485373746598,-1.0293625902848362,-9.371613796585631,44.18604651162791,43,1.0604058407960029
150,3.0,1.5,1.0,45,-8.103271294210554,-0.6385738324865665,-9.377853947054648,52.27272727272727,44,1.2375504647831117
250,3.0,1.5,1.0,35,-8.121028900314249,-0.665196712380243,-11.823474901652965,52.38095238095239,42,1.280022566589876
100,2.0,1.5,0.5,45,-8.163580205667094,-0.6784617954197701,-13.951502312502285,58.620689655172406,58,1.39972469846273
200,3.0,1.0,1.5,25,-8.255000132085517,-1.0571734330760396,-9.296703497886016,42.22222222222222,45,0.9245263242964771
200,3.0,1.0,1.5,45,-8.255000132085517,-1.0571734330760396,-9.296703497886016,42.22222222222222,45,0.9245263242964771
200,3.0,1.0,1.5,35,-8.255000132085517,-1.0571734330760396,-9.296703497886016,42.22222222222222,45,0.9245263242964771
150,3.0,1.5,1.0,35,-8.617205951131963,-0.6781423598118953,-9.89178860397606,52.27272727272727,44,1.2375504647831117
150,2.0,1.5,1.0,45,-8.71302815639645,-0.650855160857619,-14.642057281158893,57.692307692307686,52,1.7599760409460647
250,3.0,1.5,1.0,25,-8.739798623382484,-0.7137917368921779,-11.972590508781622,52.38095238095239,42,1.280022566589876
150,2.0,1.5,1.0,35,-9.022873716498635,-0.6684638265920511,-14.592686568280811,57.692307692307686,52,1.7599760409460647
200,3.0,1.5,1.0,45,-9.198326524023196,-0.7305689055992044,-10.540474146128453,51.162790697674424,43,1.2252295112286695
150,3.0,1.5,1.0,25,-9.228255329282874,-0.7239839673722587,-10.58714810943867,52.27272727272727,44,1.2375504647831117
100,2.5,1.5,1.0,35,-9.243831044264553,-0.7431241466022516,-9.592449121155122,57.692307692307686,52,1.6276243386527076
150,2.5,1.5,1.5,45,-9.257168745153031,-0.7076401405684289,-14.802436611972015,53.191489361702125,47,1.829900604645004
100,2.0,1.5,0.5,35,-9.388868294234545,-0.7688156638609783,-14.76053980781269,58.620689655172406,58,1.39972469846273
150,2.0,1.5,1.0,25,-9.42652443475601,-0.6926243836518904,-14.526039491276455,57.692307692307686,52,1.7599760409460647
200,2.0,1.5,1.0,45,-9.435887311899895,-0.7064976855290525,-14.584844287248167,56.86274509803921,51,1.9083988436514
100,3.0,2.0,1.0,45,-9.515165556300563,-0.6110698688718132,-21.41920604290226,53.06122448979592,49,0.9322074648672334
100,3.0,2.0,1.0,25,-9.527668702172395,-0.5936706363627934,-21.604103190893685,53.06122448979592,49,0.9322074648672334
150,2.5,1.5,1.5,35,-9.68754891475446,-0.7302163475118029,-14.802436611972015,53.191489361702125,47,1.829900604645004
200,3.0,1.5,1.0,35,-9.71419906553694,-0.7765964789476982,-10.976191197405639,51.162790697674424,43,1.2252295112286695
200,2.0,1.5,1.0,35,-9.860376050379509,-0.7325347566375162,-14.643584023443257,56.86274509803921,51,1.9083988436514
150,2.5,1.5,1.5,25,-9.913668665395308,-0.7398474719454741,-14.802436611972015,53.191489361702125,47,1.829900604645004
100,3.0,1.5,0.5,45,-10.032570352047934,-0.8690174306024758,-11.335477319872666,57.99999999999999,50,1.1544202996306316
100,3.0,2.0,1.0,35,-10.05596308221,-0.6413082602293664,-21.79975391700205,53.06122448979592,49,0.9322074648672334
100,2.5,1.5,1.0,25,-10.174841792314673,-0.8074212598109082,-10.269328816992296,57.692307692307686,52,1.6276243386527076
200,2.0,1.5,1.0,25,-10.253751278185609,-0.7544951706740733,-14.622230608663788,56.86274509803921,51,1.9083988436514
200,3.0,1.5,1.0,25,-10.36635602906841,-0.8257881833152309,-11.628348160937108,51.162790697674424,43,1.2252295112286695
150,3.0,1.0,1.5,45,-10.612214815923418,-1.3499036694707047,-11.629999928713453,41.30434782608695,46,0.8900538142491597
150,3.0,1.0,1.5,35,-10.612214815923418,-1.3499036694707047,-11.629999928713453,41.30434782608695,46,0.8900538142491597
150,3.0,1.0,1.5,25,-10.612214815923418,-1.3499036694707047,-11.629999928713453,41.30434782608695,46,0.8900538142491597
100,2.0,1.5,0.5,25,-10.648181634681004,-0.8653206567715178,-15.55825992444163,58.620689655172406,58,1.39972469846273
100,3.0,1.0,1.0,45,-11.686742387022841,-1.9077722741968028,-12.726000118451209,50.0,50,0.9903519251459397
100,3.0,1.0,1.0,35,-11.686742387022841,-1.9077722741968028,-12.726000118451209,50.0,50,0.9903519251459397
100,3.0,1.0,1.0,25,-11.686742387022841,-1.9077722741968028,-12.726000118451209,50.0,50,0.9903519251459397
100,3.0,1.5,0.5,35,-11.767199804051488,-1.0201475900770356,-12.811755511172118,57.99999999999999,50,1.1544202996306316
100,3.0,1.0,0.5,45,-11.948968471070456,-1.954610329290031,-12.733974506873036,51.92307692307693,52,0.8633486998120833
100,3.0,1.0,0.5,35,-11.948968471070456,-1.954610329290031,-12.733974506873036,51.92307692307693,52,0.8633486998120833
100,3.0,1.0,0.5,25,-11.948968471070456,-1.954610329290031,-12.733974506873036,51.92307692307693,52,0.8633486998120833
100,3.0,1.5,0.5,25,-13.088923745356858,-1.1299007401882843,-14.174044031103893,57.99999999999999,50,1.1544202996306316
250,2.0,1.5,1.5,35,-13.581783042843961,-0.9983218212282502,-18.86069663018408,53.191489361702125,47,1.8399155499293223
250,2.0,1.5,1.5,25,-13.635703228673119,-0.9957520106245019,-18.911323066018994,53.191489361702125,47,1.8399155499293223
250,2.0,1.5,1.5,45,-13.68421381779206,-1.0115646728275205,-18.956870353914567,53.191489361702125,47,1.8399155499293223
250,3.0,1.5,1.5,45,-14.181394882284367,-1.1954000952516806,-14.711364467206167,46.34146341463415,41,1.1812695043025174
250,3.0,1.5,1.5,35,-14.431869782491885,-1.2170941879618364,-14.961050773711204,46.34146341463415,41,1.1812695043025174
100,2.0,1.5,1.0,45,-14.448086547525019,-1.1408138413679154,-19.9114165286572,53.70370370370371,54,1.3799845076661157
250,3.0,1.5,1.5,25,-14.557107232595627,-1.2278007172588485,-15.085893926963712,46.34146341463415,41,1.1812695043025174
100,3.0,1.5,1.0,45,-14.827856923790442,-1.256196041153691,-15.014318992101849,52.083333333333336,48,1.0544941774519265
100,2.0,1.5,1.0,35,-15.214858876240761,-1.1969111347629102,-20.31291967333787,53.70370370370371,54,1.3799845076661157
100,3.0,1.5,1.0,35,-15.70395804994083,-1.337338530274676,-15.890420118252246,52.083333333333336,48,1.0544941774519265
200,3.0,1.5,1.5,45,-15.709348827568501,-1.2963605283915658,-17.24404128118784,45.23809523809524,42,1.1368493825779356
200,3.0,1.5,1.5,35,-15.89720500272415,-1.3122097001085222,-17.43189745634348,45.23809523809524,42,1.1368493825779356
100,2.0,1.5,1.0,25,-16.06911828888966,-1.2496403634371862,-20.75340428005458,53.70370370370371,54,1.3799845076661157
200,3.0,1.5,1.5,25,-16.085061177879798,-1.3278136173829675,-17.619753631499112,45.23809523809524,42,1.1368493825779356
100,3.0,1.0,1.5,45,-16.33046127648273,-2.8253978911543474,-17.276271487795814,44.0,50,0.8383500425096166
100,3.0,1.0,1.5,25,-16.33046127648273,-2.8253978911543474,-17.276271487795814,44.0,50,0.8383500425096166
100,3.0,1.0,1.5,35,-16.33046127648273,-2.8253978911543474,-17.276271487795814,44.0,50,0.8383500425096166
100,3.0,2.0,1.5,45,-16.35081386882235,-1.0306215209695233,-22.73851663404277,44.44444444444444,45,0.8157161140534666
100,3.0,2.0,1.5,35,-16.743008382280607,-1.056316308436028,-22.94325055468859,44.44444444444444,45,0.8157161140534666
100,3.0,1.5,1.0,25,-16.91339075961949,-1.4361028290562208,-17.099852827930896,52.083333333333336,48,1.0544941774519265
100,3.0,2.0,1.5,25,-17.044214288914226,-1.078439319565677,-23.233015192273754,44.44444444444444,45,0.8157161140534666
150,3.0,1.5,1.5,45,-18.08052800748269,-1.535059859111937,-19.251508603323753,44.18604651162791,43,1.0814298188023268
150,3.0,1.5,1.5,35,-18.26838418263833,-1.5514856030085378,-19.43936477847941,44.18604651162791,43,1.0814298188023268
150,3.0,1.5,1.5,25,-18.371930230482267,-1.5603266464965144,-19.62722095363504,44.18604651162791,43,1.0814298188023268
200,2.0,1.5,1.5,35,-19.085412424977378,-1.5076923170061558,-21.734162667389047,51.06382978723404,47,1.6940466659264402
200,2.0,1.5,1.5,25,-19.10307356733804,-1.4974797620904494,-21.751245669805964,51.06382978723404,47,1.6940466659264402
200,2.0,1.5,1.5,45,-19.246787271550247,-1.5342117923767968,-21.89025488598606,51.06382978723404,47,1.6940466659264402
100,2.5,1.5,1.5,45,-19.665085265309873,-1.6904676996537695,-19.755278095467823,48.0,50,1.3998340986453364
100,2.5,1.5,1.5,35,-19.829059962636503,-1.687018500859252,-19.919178596674126,48.0,50,1.3998340986453364
100,2.5,1.5,1.5,25,-20.17513000492623,-1.6887290578788092,-20.265092047398703,48.0,50,1.3998340986453364
150,2.0,1.5,1.5,35,-21.22318126879828,-1.727855555739815,-23.80195135172337,48.97959183673469,49,1.4701114067443033
150,2.0,1.5,1.5,25,-21.240842411158948,-1.7159102660881298,-23.81903435414029,48.97959183673469,49,1.4701114067443033
150,2.0,1.5,1.5,45,-21.38455611537115,-1.7569244641994648,-23.958043570320385,48.97959183673469,49,1.4701114067443033
100,3.0,1.5,1.5,45,-25.693054249615233,-2.31844138632144,-25.879516317926655,43.47826086956522,46,0.953679625472915
100,3.0,1.5,1.5,35,-25.784904459255742,-2.3315091279709454,-25.971366527567163,43.47826086956522,46,0.953679625472915
100,3.0,1.5,1.5,25,-25.87902839868598,-2.340612178833128,-26.0654904669974,43.47826086956522,46,0.953679625472915
100,2.0,1.5,1.5,35,-28.133348329083592,-2.443468657938693,-30.485913135252307,44.0,50,1.146190200526166
100,2.0,1.5,1.5,25,-28.15100947144426,-2.4270863788375054,-30.502996137669225,44.0,50,1.146190200526166
100,2.0,1.5,1.5,45,-28.29472317565646,-2.479239534588734,-30.64200535384932,44.0,50,1.146190200526166
